Date,LSTM_Pred,Sentiment_Score,XGB_Pred,XGB_Prob_Up,Open,High,Low,Close,Volume,DE Ratio,Return on Equity,Price/Book,Profit Margin,Diluted EPS,Beta
2022-02-02,170.7162848770618,0.19972855064873465,1,0.90541244,169.65,172.99,169.65,172.77,7382821.0,,0.201,5.17,0.158,5.79,0.463
2022-02-03,171.479575317502,0.23336600601470153,0,0.47902262,172.26,173.62,171.04,172.76,6240613.0,,0.201,5.17,0.158,5.79,0.463
2022-02-04,171.9105455380678,0.22289386753584386,0,0.06546486,171.0,172.98,170.1185,171.63,6392155.0,,0.201,5.17,0.158,5.79,0.463
2022-02-07,172.05806169629093,0.3856766520878316,0,0.1330289,171.41,171.74,170.01,171.06,6065670.0,,0.201,5.17,0.158,5.79,0.463
2022-02-08,171.94171312868593,0.10207311305976126,0,0.2903352,171.02,172.05,170.48,171.51,6296300.0,,0.201,5.17,0.158,5.79,0.463
2022-02-09,171.7168127083778,0.37312959107561344,0,0.40719983,172.07,172.24,171.25,171.49,5387540.0,,0.201,5.17,0.158,5.79,0.463
2022-02-10,171.48268485069272,0.3123522708038445,0,0.10636912,171.21,171.22,169.3,169.42,10355349.0,,0.201,5.17,0.158,5.79,0.463
2022-02-11,171.10178509950634,0.32495868551013213,0,0.11297051,169.12,170.15,167.54,167.71,13125328.0,,0.201,5.17,0.158,5.79,0.463
2022-02-14,170.39511899352073,0.04018587047538501,1,0.7237271,167.71,167.97,163.81,165.6,8967638.0,,0.201,5.17,0.158,5.79,0.463
2022-02-15,169.25499937593935,0.286049309976811,1,0.8605765,166.13,168.1,166.01,167.31,6632823.0,,0.201,5.17,0.158,5.79,0.463
2022-02-16,167.9504646962881,0.32611012245603277,1,0.5606546,166.49,167.84,165.7114,167.21,8482618.0,,0.201,5.17,0.158,5.79,0.463
2022-02-17,166.7920202696323,0.33810933623802536,0,0.23278922,167.21,167.45,164.92,166.19,6227569.0,,0.201,5.17,0.158,5.79,0.463
2022-02-18,165.93849074244497,0.4941501938494612,0,0.09882283,164.98,165.36,162.94,163.36,6423165.0,,0.201,5.17,0.158,5.79,0.463
2022-02-22,165.12422900736328,0.4889572259465133,0,0.1064394,163.575,163.74,160.44,161.14,6773079.0,,0.201,5.17,0.158,5.79,0.463
2022-02-23,163.96062530875204,0.33330764084376163,1,0.59825975,161.51,162.639,160.85,161.22,8016903.0,,0.201,5.17,0.158,5.79,0.463
2022-02-24,162.55462735593318,0.22288120020691363,1,0.57726127,159.78,160.13,155.72,158.14,12883436.0,,0.201,5.17,0.158,5.79,0.463
2022-02-25,160.7375640487671,0.03149055927667168,1,0.96228355,160.0,166.985,159.7,166.0,11340354.0,,0.201,5.17,0.158,5.79,0.463
2022-02-28,159.65230565309525,-0.09020683611882993,1,0.5813039,162.87,165.18,162.3802,164.57,9373511.0,,0.201,5.17,0.158,5.79,0.463
2022-03-01,159.92849771499633,0.2336438488595221,0,0.18703948,163.04,164.75,162.4079,164.0,8737846.0,,0.201,5.17,0.158,5.79,0.463
